"GSM1220074" "GSM1220075" "GSM1220076" "GSM1220083" "GSM1220103" "GSM1220104" "GSM1220105" "GSM1220106" "GSM319718" "GSM319738" "GSM319743" "GSM319745" "GSM319746" "GSM319748" "GSM319809" "GSM319811" "GSM319813"
"TYROBP" 10.3199376403074 8.10022876928606 7.71246623800025 9.09258825626298 10.0491748023301 8.1453247066267 9.31817871699058 7.67640172545457 8.84899287565793 7.05039164970282 8.6455757528084 8.72710872259684 9.51511196763697 8.31990313943697 8.17355196751057 6.71967282133925 8.80246972773584
"U2AF2" 8.08993717789327 8.36137685038922 7.8957345664355 8.27080568410456 8.49038142486062 7.97312095387177 7.75402437208664 8.03800061509111 8.6364072492087 8.38858177248407 7.41949725324324 8.12801950694281 8.06696171805477 8.36554775537864 7.6729950602697 8.55699472095888 8.4254639059613
"UAP1" 8.96924550411869 9.01221043925413 9.67118345900433 9.71417022175013 9.81447695075353 9.67118345900433 8.45380049301202 8.09602177644631 9.23516290540749 8.6264401390492 9.02086439467009 9.12492987831849 9.14520234650942 9.69646960075893 8.88832166803728 8.35642699379147 9.23526116867838
"UAP1L1" 6.07805956832564 6.71660713941223 5.86544655269912 7.28485627499029 7.21379948560039 5.86544655269912 6.29080187564882 7.0006702216699 5.94916443278803 6.89051429467705 7.07650251733517 7.03007068524226 6.80329068788805 7.12323159757945 6.87783482608301 6.82840867925447 8.16651580835827
"UBA52" 10.2370060169851 11.13158235092 10.7402854040623 11.2185850137478 10.8830114958966 10.7423564781648 10.9934231339053 10.8247298174008 10.9195200703668 11.3450144063322 11.3639286772559 11.3643768450864 11.1002679641302 10.6451916067807 11.1369534589576 10.9040850778093 11.4934244339245
"UBAC1" 8.89701918745145 8.41623546185337 7.71618521270893 8.24903193599866 8.25948171154624 7.72663123977047 8.07139550534874 8.69842264210971 8.30462734681755 7.93019462720683 8.31874001503807 8.4567605561235 8.31001840079753 7.99371537091573 7.86169437536414 8.50136880020641 8.28052846797326
"UBAP1" 8.10786400666655 8.46356754475224 7.77833039241656 8.01245684232999 7.63096278132142 7.55296063711711 7.96909400407442 8.19460781905589 7.86121887973075 7.34440416115705 7.11245723472646 7.43945971204318 7.95468359626057 7.36796172831033 7.17010806488287 7.47255348285932 7.79549388414313
"UBAP2" 8.61396719521773 9.40743266018989 8.40452933009461 9.18278257009688 7.28409251974117 7.47807927567276 8.52419896653951 9.00310758488891 8.65746860389943 8.29334562997111 8.2815841382767 7.77239324296027 7.1223543405183 7.71969136426777 7.6047397312697 8.29793207572459 8.19108259795809
"UBAP2L" 7.95383724806943 7.78676651214549 7.61971321647269 8.76552383059749 7.40495890756235 7.92996899433216 8.32383383257792 8.38351693344337 7.89282404202027 8.85034031537987 9.01379778945818 9.14251053830132 7.14059988492846 9.07740667550817 8.53215728273547 8.07838065998968 9.14335619387177
"UBASH3A" 5.91360912343562 4.56289126046916 4.63792071798306 4.91044883016114 6.03446983017524 4.45538926393655 4.91996335303398 4.10576128762985 4.47000176136251 3.41243698825384 4.37546037848219 4.73662881205269 4.16387958672046 4.42186113999536 4.83061563403778 4.23376453311969 4.53073940106716
"UBC" 11.7825240137618 10.6741659584157 11.4354550769942 11.8496179221762 11.938652903758 11.3737029959464 10.9936596387225 10.6569454870455 11.2543474355789 10.9592611175511 10.9020501907216 11.1959692746707 11.2791125072996 11.7004853396735 11.5353790684786 11.5961341307566 11.9887900514657
"UBE2A" 9.20942862405979 8.28866221773798 8.20937302587012 8.88041274682907 9.26195158590857 9.1170328633135 8.80131428131153 8.66959000760453 9.5131176452354 8.63338559694941 8.75716101655008 8.55987441935209 9.04717302457019 9.39160828631246 9.34150817092503 9.20034926408432 9.52088848855879
"UBE2C" 8.75283707544508 9.30677630637344 8.83338154930396 9.35425260956584 8.87653415761261 10.2633338532703 7.44218584448648 6.05296315141514 8.43289125899225 7.51179140169995 9.27869332721646 8.5232482571477 8.46393944597775 8.38500323347445 8.68363416026918 8.41407605139725 10.180281984597
"UBE2D2" 8.30248345580053 7.99266608805723 8.04420918932179 6.88452443103954 7.70252882273833 8.38118917215944 8.58659608902948 9.25333198750857 8.11782217562981 7.83739967793417 8.15520067357173 7.48162893699488 8.79462628856587 7.21573928385884 8.43239023058217 9.05400359107956 8.95764742525867
"UBE2D3" 8.49636139352218 8.7076700153841 9.70827371604225 8.3462524293375 8.79050404432594 9.06360773402007 9.35148400380689 10.1644374661101 9.5731588766626 9.35525669205474 9.22838718259236 9.48303686897779 9.97921053294675 9.87335519819453 9.55621023518274 9.69590473767363 9.799227119485
"UBE2D4" 7.19742414723223 8.1541185505144 8.39342335130723 8.04017925851615 7.61870490796316 8.34783831697184 8.18830235258999 8.26806801049788 7.83721506311845 7.80252709715358 7.85491892493165 7.73996727750464 7.75314522124518 7.82371287553757 7.869038468605 7.79734796285379 7.80843838301939
"UBE2E1" 8.64468330480765 9.06367634265201 9.32501835850795 8.4882837541318 9.11544616442693 8.55764549850697 8.9586195282838 9.04597054359693 9.05409784125062 9.32715906702289 9.15533684877221 9.43095208327378 9.43481729359111 9.47780828740512 9.56495970029717 8.86675359635863 9.47979014545203
"UBE2E3" 7.60914852799893 6.9033755181928 8.49044015762454 8.87346207232028 8.87658877600226 7.87960482639724 8.22755292589519 9.69915552169816 8.6868876079057 9.20327113516408 8.51585292947943 9.19641424657648 8.72815639422812 9.94078720457235 9.62523960158766 9.0524902071048 9.94855776244708
"UBE2G1" 7.0343557964437 7.4072506683686 7.33463267860978 8.49974802278056 7.17638568308377 8.03040463847522 7.5422458767106 8.02604983317316 8.47312385928833 8.11018094399289 8.71750610662564 8.04716993055093 8.20765618163727 8.33522151321521 7.89592276503276 7.05672616399211 7.6614439890542
"UBE2G2" 7.9743078899027 7.89589031504463 7.07206706087432 7.26807307621216 7.76510471005972 7.72584679987194 8.73318317756092 8.07902813940689 8.48366164810401 8.52440998878814 7.64860473601268 7.86841424133354 8.20484579371954 7.78035126123866 8.1467891403497 7.95212394980958 8.31107240307484
"UBE2H" 7.93170100231095 6.6348658755377 8.27414671947131 8.81441255286981 7.55690950863226 7.44702292340765 8.20250836904315 7.93280587949471 8.49702490806779 8.4512418060361 8.04315764972752 8.06996808022619 8.2624235139246 8.43810504598064 8.04705682330718 7.68983986975592 7.93843599617002
"UBE2I" 8.30913795923271 8.11283379750036 7.99547851724279 9.28993986629187 8.38750397133643 9.52538682327793 8.54457894541631 8.79944366371313 9.14554896994114 7.86841214535432 8.36188887621203 8.28039636400342 8.21784660225702 8.55987900183057 9.08457163517907 9.32821112087134 8.92738841098038
"UBE2J1" 7.9460015263835 7.83198143559928 7.61348604535377 7.03434276053953 8.16457775733804 7.82248042269588 8.0410288834823 8.18358653687197 8.27277048436272 7.48083483568018 8.15238508184763 8.00636610201717 8.15731344757766 7.48874120695764 7.86177762171108 7.71219145836091 7.57075686601462
"UBE2L3" 8.38142296752958 7.15206134828805 6.90275798116255 9.64681966578729 8.59820884956449 7.55340260772365 8.77849122477881 8.96038816198046 8.29745104283951 9.33786954456937 8.04568864898876 7.74404663374766 8.39786478630208 8.92513648748326 9.27506797408869 9.00599769085143 9.44654689633117
"UBE2L6" 10.2253733337393 8.80029284246056 9.13601822281997 8.81854422484512 10.5429185969922 9.51318164814858 9.73645066811762 8.22419572638639 10.6684499414908 7.5333198680498 9.89999513058972 9.63718279978151 9.42769482756178 9.52409273665199 9.75541360055334 8.98460076443674 8.66025685958325
"UBE2M" 8.29001099824045 8.23759861648633 7.17197329858582 8.44725031183254 8.84909773565134 8.779209909227 7.71349668885629 7.95807241381898 8.30896906380911 8.29879471551325 8.47431862115681 8.71448887949934 8.41842686298827 8.43173620469902 8.46207795667662 8.50602853290067 8.73493803924288
"UBE2N" 8.6863685077054 8.30959715473218 8.04452236760675 8.21193173379474 9.13302186879176 8.19798011451797 8.47703948348974 9.37034698923458 8.46476325487169 9.05064048925632 8.71460257802781 9.19714910226038 9.16780303829533 9.08497286029689 9.20484178136304 9.16544460145444 8.77119126523345
"UBE2O" 6.50664307016729 6.44602886889637 6.58747862416546 7.24485846630452 6.48643712156192 5.82043063169259 6.54705852696264 6.78964442446434 6.2978482255904 6.75073526325939 6.95076807656411 6.48060644903627 5.97495435536179 6.85300218029689 6.84595753532707 7.20987284169978 6.54429621533614
"UBE2Q1" 8.03123826430603 7.60979670383772 7.1692176501043 8.38432359370462 7.93319642197899 7.081172724882 8.09007171882377 8.72776921506274 8.11473987368207 8.5135036105275 8.33568033991469 8.90818104490261 8.61893456024729 8.78223046148161 8.15951183808941 8.21650413505127 8.88704544337554
"UBE2V2" 7.6286137957038 8.09341882226491 7.77533330293315 6.61404004443121 7.79984538326263 8.1301125021746 8.10562340743699 7.13952006962259 8.04869405817668 7.75061407558627 8.29037456118345 8.39301442065707 8.53988059179963 9.1800038587677 8.28130503741576 8.13289862165893 8.588502241128
"UBE2W" 5.93903842698202 7.62271743119945 6.71262752504839 6.00465766874985 6.43525629929072 7.23907446278555 7.0897632132186 7.23275266800543 7.58908751469479 7.30168226109474 6.51766371019082 6.91834023191545 5.91261278451588 7.32576461888905 6.00421725618847 7.2689283869365 6.65876455896858
"UBE2Z" 8.44458667893846 8.87896460479314 8.86177542886076 8.32136695071673 8.13580190410179 7.65167971988456 8.64428171437947 8.18171557794628 8.69980504164366 8.21400409245531 8.5906804091582 8.64365142975596 8.80042654387026 8.95154075615666 9.11820282963656 9.17922252220956 8.23692473758632
"UBE3A" 8.16006482901026 8.5637129820351 8.85789547130203 7.68167221427544 8.73346236571395 7.89600514375994 9.1447683295072 8.27497288696407 8.36646980191015 8.2870195600322 8.67902757238894 8.27864134873415 8.06526752157083 8.15785532710894 8.00983954530174 7.4598495746318 7.95892018327844
"UBE3B" 7.4645735761132 6.80120823697885 6.45041285315414 7.38648745893729 6.86620378025297 6.55431868330667 7.38648745893729 7.43854373168907 7.14924301851818 7.05658118619304 7.01385813030252 6.81345309849745 7.14943742650951 6.97277186958315 7.05019084071733 7.01079520692593 7.04561586634341
"UBE3C" 8.26124725684252 8.41099693800156 8.15244263359997 7.92868274261906 8.47749553898068 8.28691331709406 8.26907505600531 8.02686865565996 8.90726613503261 7.51796700693454 8.26550281411332 7.8336402744254 8.24805091454873 8.84313677697441 8.72630639447779 8.20793387488657 8.69860936738242
"UBE4A" 8.08148791869926 8.83298368350111 9.41468689390183 8.40753382686304 8.01062570462103 8.46424988413224 8.32246637178767 8.87553810209217 8.53226829504675 8.38607718100135 8.89071164263102 8.06420804839135 7.29011790263237 8.75469851397245 7.94394958587302 8.33109817699428 8.44073134937777
"UBE4B" 7.25710960598309 8.0530672178359 7.85864800435458 7.64575111379817 6.52671833330342 7.57171063104105 7.78459204569326 8.72910595691062 7.08267915852713 6.90664719811358 6.96178580409916 7.33171035442196 8.12570951326834 7.16071213152067 6.95570943647038 7.16049546067719 6.87713057978918
"UBFD1" 6.93656057232404 7.30520277933878 8.14110304623155 7.02326839775906 6.6332592533028 8.76051796076956 6.7415478049465 7.0991543468583 7.60698718285758 6.96544257327019 7.92374939023185 7.93105743099921 7.60389245636269 7.52056394382603 7.86883335293397 7.4658969075105 7.46768054782051
"UBIAD1" 6.61997993027308 6.88812790672411 7.26371120498741 6.78979328790305 6.67359980342489 7.70208887105196 6.64678922085415 7.12061062582875 7.05208586980605 7.1272053356632 7.20096901302632 7.05218539983691 6.10521772566958 6.92031261218524 7.39655932537559 6.93761761777707 7.02426171133583
"UBL3" 6.37036820004335 8.7794208939324 8.50453853280777 8.43053610483318 7.38420259248187 7.62723547292146 8.7371297468975 9.27637770708079 9.14487340397437 9.34852466902299 8.93407977360681 9.02687700070623 9.4030854031984 9.2178174993959 9.0105934074226 8.86216275977686 9.37233072139534
"UBL4A" 7.72641987789265 8.06399425673538 7.0257458296333 8.46662633126642 8.15489890704206 8.46662633126642 8.59653535613788 7.22030826328488 7.64934259486264 7.64660255830963 8.02407685473885 8.75086250352624 8.64892984470632 8.79516931893368 7.96095886058881 7.92860513695116 8.19631090349276
"UBL5" 9.35380965767658 9.4497410117842 9.63934072286358 9.0045159874452 9.95951216919827 10.03587725753 9.14127108453561 9.37348351469571 9.70983163633676 9.50266083617891 9.79094372996583 9.60339210059266 10.0646143959103 9.3715131660146 10.0609330269995 9.60480910649985 10.1197518426012
"UBN1" 8.49377521331245 7.81349359977687 7.29540442275111 8.38034593207363 8.13747078923448 6.84162537873597 8.33179437089489 8.70431504165196 8.53489752345197 7.96265599137083 8.22454083458417 8.0706957419489 8.3968908485235 8.0886587100672 8.6671849494979 7.93123982284227 8.53734302289087
"UBP1" 8.93021702896999 8.74579729596833 8.44286501086405 8.27166894393831 9.33863529974082 8.50871496479645 8.83800485547095 8.12682739786557 8.55014868261877 8.82021056934891 9.53355418513382 8.03163769807628 9.14397965279973 9.28088744753243 9.43665003020603 8.61968309274035 8.85790569380994
"UBQLN2" 7.84477834382662 7.1262377950487 7.9668327072857 8.02108212291101 8.2109688864636 8.49583587715809 9.07925054318654 8.27879052484307 8.37227223150428 8.53931828270448 7.18762155080033 7.92215711961942 7.64806895797825 8.88644865890961 8.47374373825359 8.44587717586422 8.55031628706787
"UBQLN4" 8.53079089960971 8.39038466262726 7.89903646242758 9.92349806597805 8.28508565364822 8.28508565364822 8.40208485993838 7.96922123825551 8.04110553114531 8.35402659762507 9.24527340867126 8.64957417570069 8.22503302557384 9.16061920646136 8.22302705203712 8.3137045157989 7.83912600924108
"UBR2" 7.52310226653168 8.0772659235158 8.59015482758201 7.16311501388661 6.92785140396718 8.61788508930324 7.96640465579913 7.68931215166089 7.65341068321455 7.97660633350099 7.76421660360988 7.47631747226179 9.01140779628173 7.26284772004843 7.46988477939504 7.86237395384903 8.22459841981349
"UBTD1" 6.05645516401399 6.59245042472978 6.07373178817842 7.51889851514963 7.57088415747888 6.38487368836848 6.07373178817842 6.81743536154094 6.6484885546488 6.0243535125966 6.83079539354965 5.70365529514918 6.77128282669991 6.72345968511408 6.97326430792631 6.53837757841546 6.20357514218408
"UBTF" 6.9110615599902 7.04575125449564 6.75705030181871 6.86989348966603 6.88454073033713 7.26128405316716 7.36938393273788 7.00770048639968 6.99097329836038 6.98554503614006 6.96775695898225 6.97913163470628 6.95391922376199 6.96654193336275 6.96367069097366 6.9928417693486 6.98002444102199
"UCHL1" 7.25963705399277 6.54544889760823 6.44032776359304 7.03690238617719 6.63895065510864 10.8875033713723 6.51040027845755 6.34695103313456 5.71307546105062 5.66230291517063 8.56757366554806 5.59205232616412 7.6953713723303 6.14694205776903 6.18585860038116 8.81348316941789 5.52253745823173
"UCHL3" 7.56541909755605 9.42485503024689 9.25170921197441 8.12702244381435 8.36479988892014 7.85693978264176 7.91094517996599 8.64591645513093 8.46457471972451 8.53463910045117 8.70075908080706 8.70401565671533 9.40701197713418 7.99139579299888 8.91106167040752 8.4414544925639 8.87879398191088
"UCHL5" 6.31266098691117 7.5452763592913 7.90888687793976 6.16959759140989 6.2458889386218 8.09074779381439 6.3889904614973 6.61808762377381 7.25840184977788 7.29981567606201 7.639128805197 7.86506431213477 6.932859865231 7.67622176064982 7.0993022004004 6.9087785724042 7.61120348918752
"UCKL1" 7.69841909608955 8.24148474530417 7.97624435152495 8.29201104828464 7.55952628496497 9.05004264754691 8.00150360925422 7.88784001132211 7.43843444884017 7.87011522563582 8.54268613517378 9.04743221661545 8.10155884081489 8.30071177061382 8.17386629702601 8.32758448321768 7.98602955231237
"UCN" 6.00396688281467 6.28616170194832 5.72744747832334 4.80468049881308 5.37476053176836 4.57590959151998 5.94337621999944 4.98876652054756 6.1363275676739 5.22637083165264 4.6401785458701 5.64028915737266 5.28738477214846 5.39849589075577 5.41453599139066 5.66604010638598 5.59029923361168
"UCP2" 10.1102340424342 7.67498737316452 7.53163155123666 9.81256572389244 9.41899338930886 8.05764634516533 9.00641096553366 6.94968928974815 8.44586306500156 6.35069448960461 8.74808570554712 7.83268953593742 7.83097043648859 7.14270550068906 8.07544963971873 7.11888319985335 7.81323773404664
"UEVLD" 6.14242311783136 6.7936683313006 7.14286856507778 6.00046063869175 6.59087564906909 7.61053209634853 6.04023355521033 6.55210456453976 6.8560202008332 6.923611311286 6.56530718620798 5.28185437275652 6.87866617028239 6.87094967324681 6.79192115404123 7.07179599117135 6.15334118169288
"UFC1" 9.18392024702513 10.2779269501983 10.1386692905591 10.4171890265639 8.76634334614496 9.69109089413239 9.92979207698205 10.0690422551944 9.70859400822308 10.4811969675378 9.70535719712816 10.5391195633357 10.168056023611 10.2087236367859 10.2646148871417 9.79084729413368 10.3767816895762
